,name,url,location,address,lat,lon
694,Best Western Plus Monopole Métropole,https://www.booking.com/hotel/fr/monopolemetropole.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Strasbourg,"16, rue Kuhn, 67000 Strasbourg, France",48.58501891,7.73882546
695,Mercure Mont Saint Michel,https://www.booking.com/hotel/fr/mont-saint-michel.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Mont Saint Michel,"La Caserne, 50170 Le Mont-Saint-Michel, France",48.61424653,-1.51054502
696,To Be Discovered L'HYPERCENTRE,https://www.booking.com/hotel/fr/montauban-overnight.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Montauban,"7 Rue Jules Michelet, 82000 Montauban, France",44.01708155,1.35468709
697,Hôtel Montchapet Dijon Centre,https://www.booking.com/hotel/fr/montchapet.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Dijon,"26 rue Jacques Cellerier, 21000 Dijon, France",47.32742402,5.03345892
698,Montempô Marseille Centre Dôme,https://www.booking.com/hotel/fr/montempo-marseille-centre.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Marseille,"5 impasse Madeleine Simon, 13004 Marseille, France",43.31371049,5.40388192
699,Best Western Hôtel Montgomery,https://www.booking.com/hotel/fr/montgomery.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Mont Saint Michel,"13, Rue Couesnon, 50170 Pontorson, France",48.55291070,-1.51148379
700,Hôtel Montmorency & Spa,https://www.booking.com/hotel/fr/montmorency.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Carcassonne,"2 Rue Camille Saint Saens, 11000 Carcassonne, France",43.20706635,2.36708701
701,Moxy Lille City,https://www.booking.com/hotel/fr/moxy-lille-city-center-france.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Lille,"3, Rue Jean Bart, Centre de Lille, 59000 Lille, France",50.62783100,3.06359200
702,Néméa Appart Hotel Résidence So Cloud,https://www.booking.com/hotel/fr/nemea-appart-residence-so-cloud.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Lyon,"53 Rue Desaix, 3e arr., 69003 Lyon, France",45.75769000,4.85822600
703,NEW - Appt style le Corbusier avec Balcon - 8 pers,https://www.booking.com/hotel/fr/new-appt-style-le-corbusier-avec-balcon-8-pers.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Paris,"9 Rue Mathurin Régnier, 15e arr., 75015 Paris, France",48.84048640,2.30731780
704,Nice apartment in Uzès with WiFi and 1 Bedrooms,https://www.booking.com/hotel/fr/nice-apartment-in-uzes-with-wifi-and-1-bedrooms.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Uzes,"30700 Uzès, France",44.01290000,4.41910000
705,Nid douillet t3 au coeur des remparts,https://www.booking.com/hotel/fr/nid-douillet-t3-au-coeur-des-remparts.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Aigues Mortes,"24 Rue Theaulon, 30220 Aigues-Mortes, France",43.56554160,4.18960990
706,Logis NIMOTEL Hôtel Cosy,https://www.booking.com/hotel/fr/nimotel.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Nimes,"152 Rue Claude Nicolas Ledoux, 30900 Nîmes, France",43.81557635,4.34660353
707,Nomad Hotel le Havre,https://www.booking.com/hotel/fr/nomad-le-havre.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Le Havre,"5 rue Magellan, 76600 Le Havre, France",49.49331760,0.12530688
708,notre maison à Eguisheim,https://www.booking.com/hotel/fr/notre-maison-a-eguisheim.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Eguisheim,"33 Rue du Rempart Sud, 68420 Eguisheim, France",48.04159900,7.30616100
709,Novotel Dijon Sud,https://www.booking.com/hotel/fr/novotel-dijon-sud.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Dijon,"11 Route De Beaune, 21160 Dijon, France",47.27952743,5.00770569
710,Novotel Lyon Confluence,https://www.booking.com/hotel/fr/novotel-lyon-confluence.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Lyon,"3, rue Montrochet, 2e arr., 69002 Lyon, France",45.74155672,4.81529206
711,Nuit Zen Rouen - Jacuzzi - Centre Historique,https://www.booking.com/hotel/fr/nuit-zen-rouen.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Rouen,"39 Rue Beauvoisine, 76000 Rouen, France",49.44426600,1.09632100
712,Numero22 Chambres d'hôtes,https://www.booking.com/hotel/fr/numero22.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Montauban,"22 Rue Dominique Ingres, 82000 Montauban, France",44.02094600,1.35943500
713,Ô 36 Rempart Sud B&B,https://www.booking.com/hotel/fr/o-36-rempart-sud.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Aigues Mortes,"36 rue Victor Hugo, 30220 Aigues-Mortes, France",43.56576400,4.18875700
714,Odalys City Toulouse Colombélie,https://www.booking.com/hotel/fr/odalys-appart-39-colombelie.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Toulouse,"76 rue de la Colombette, 31000 Toulouse, France",43.60580900,1.45571900
715,Odalys City Toulouse Centre Compans Caffarelli,https://www.booking.com/hotel/fr/odalys-city-centre-compans-caffarelli.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Toulouse,"39 Rue du Béarnais, 31000 Toulouse, France",43.60907890,1.42748350
716,Oh! Campings La Brise,https://www.booking.com/hotel/fr/oh-campings-la-brise.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Saintes Maries de la mer,"BP 74 Rue Marcel Carrière, 13460 Les Saintes-Maries-de-la-Mer, France",43.45580100,4.43629500
717,Oh! Campings - Le Clos du Rhône,https://www.booking.com/hotel/fr/oh-campings.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Saintes Maries de la mer,"38 route d'Aigues Mortes , 13460 Les Saintes-Maries-de-la-Mer, France",43.44888000,4.40168000
718,Okko Hotels Grenoble Jardin Hoche,https://www.booking.com/hotel/fr/okko-hotels-grenoble-jardin-hoche.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Grenoble,"23 rue Hoche, 38000 Grenoble, France",45.18495018,5.72598981
719,OKKO Hotels Lille Centre,https://www.booking.com/hotel/fr/okko-hotels-lille-centre.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Lille,"13 Rue d'Amiens, Centre de Lille, 59800 Lille, France",50.63407400,3.06422900
720,Hôtel ORIGAMI,https://www.booking.com/hotel/fr/origami.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Strasbourg,"16 Rue du bataillon de marche 24, 67200 Strasbourg, France",48.59108149,7.72709400
721,Hotel Ours Blanc - Place Victor Hugo,https://www.booking.com/hotel/fr/ours-blanc-25-place-victor-hugo.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Toulouse,"25 Place Victor Hugo, 31000 Toulouse, France",43.60701882,1.44618474
722,Hotel Ours Blanc - Centre,https://www.booking.com/hotel/fr/ours-blanc-centre.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Toulouse,"2, rue Porte Sardane, 31000 Toulouse, France",43.60627400,1.44707523
723,Outsite Coliving Biarritz,https://www.booking.com/hotel/fr/outsite-coliving-biarrtiz.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Biarritz,"19 Avenue Carnot, 64200 Biarritz, France",43.47935700,-1.56254300
724,Hôtel Cosmopolitain,https://www.booking.com/hotel/fr/palacito.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Biarritz,"1, Rue Gambetta, 64200 Biarritz, France",43.48217900,-1.56183958
725,Hôtel PALMITO,https://www.booking.com/hotel/fr/palym-biarritz.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Biarritz,"7 rue du Port Vieux , 64200 Biarritz, France",43.48205056,-1.56574488
726,Hôtel Paradis,https://www.booking.com/hotel/fr/paradis.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Bormes les Mimosas,"62 Impasse du Castellan, 83230 Bormes-les-Mimosas, France",43.14468600,6.33512500
727,Best Western Hôtel Le Paradou Avignon Sud.,https://www.booking.com/hotel/fr/paradouavignon.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Avignon,"85 Avenue Clément Ader - Zone de l'aéroport, 84140 Avignon, France",43.90489250,4.89553034
728,Parc 709 Bayonne,https://www.booking.com/hotel/fr/parc-709-bayonne.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Bayonne,"6 Boulevard du BAB, 64100 Bayonne, France",43.49560600,-1.48131700
729,"Hôtel particulier ""le clos de la croix""",https://www.booking.com/hotel/fr/particulier-quot-le-clos-de-la-croix-quot.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Bayeux,"16 Rue des Bouchers, 14400 Bayeux, France",49.27796400,-0.70167700
730,Hotel Spa Le Pasino,https://www.booking.com/hotel/fr/pasino.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Le Havre,"Place Jules Ferry, Perret, 76600 Le Havre, France",49.49117449,0.11193663
731,Hôtel Paul,https://www.booking.com/hotel/fr/paul.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Aix en Provence,"10 avenue Pasteur, 13100 Aix-en-Provence, France",43.53336324,5.44605643
732,Péniche DJEBELLE,https://www.booking.com/hotel/fr/peniche-djebelle.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Bayonne,"17 quai de Lesseps, 64100 Bayonne, France",43.49633500,-1.47374900
733,Le Petit Vatel,https://www.booking.com/hotel/fr/petitvatel.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Le Havre,"86 rue Louis Brindeau, Perret, 76600 Le Havre, France",49.49111700,0.10451764
734,"Maison Philippe Le Bon, Les Collectionneurs",https://www.booking.com/hotel/fr/philippe-le-bon.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Dijon,"18 rue Sainte Anne, Centre-ville de Dijon, 21000 Dijon, France",47.31837585,5.03800124
735,Résidence Pierre & Vacances Centre,https://www.booking.com/hotel/fr/pierre-vacances-centre.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,La Rochelle,"14, quai de Marans, 17000 La Rochelle, France",46.15576943,-1.14639223
736,Aparthotel Adagio Aix-en-Provence Centre,https://www.booking.com/hotel/fr/pierre-vacances-city-centre.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Aix en Provence,"3/5, rue des Chartreux, 13100 Aix-en-Provence, France",43.52890621,5.44086903
737,POSEIDON - 2 pièces - 32 m2 - Piscine et garage privé,https://www.booking.com/hotel/fr/poseidon-2-pieces-32-m2-piscine-et-garage-prive.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Bormes les Mimosas,"7 Avenue de la Mer, 83230 Bormes-les-Mimosas, France",43.12415000,6.35119200
738,POSEIDON - MAZET C - 58 m2 en duplex - 3 pièces - Piscine et garage privé -,https://www.booking.com/hotel/fr/poseidon-mazet-c-58-m2-en-duplex-3-pieces-piscine-et-garage-prive.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Bormes les Mimosas,"7 Avenue de la Mer, 83230 Bormes-les-Mimosas, France",43.12415000,6.35119200
739,POSEIDON - MAZET D- 58 m2 - rez de jardin - Piscine privée Garage individuel,https://www.booking.com/hotel/fr/poseidon-mazet-d-58-m2-rez-de-jardin-piscine-privee-garage-individuel.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Bormes les Mimosas,"7 Avenue de la Mer, 83230 Bormes-les-Mimosas, France",43.12415000,6.35119200
740,Premiere Classe Bayonne,https://www.booking.com/hotel/fr/premiere-classe-bayonne.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Bayonne,"3, rue Chalibardon, 64100 Bayonne, France",43.49048959,-1.45203531
741,Premiere Classe Le Havre Centre-LES DOCKS,https://www.booking.com/hotel/fr/premiere-classe-le-havre-centre.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Le Havre,"Rue Nungesser et Coli, 76600 Le Havre, France",49.49641693,0.15151234
742,Ibis Marseille Centre Prefecture,https://www.booking.com/hotel/fr/premiere-classe-marseille-centre-xml.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Marseille,"13 Rue Lafon, Castellane et Préfecture, 13006 Marseille, France",43.29155323,5.38197108
743,Hôtel Princes de Catalogne,https://www.booking.com/hotel/fr/princes-de-catalogne.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Collioure,"Rue Des Palmiers, 66190 Collioure, France",42.52591431,3.08268160
744,Lagrange Aparthotel Toulouse Saint-Michel,https://www.booking.com/hotel/fr/privila-ge-appart-guillaumet.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaBWIAQGYAQ24ARjIAQ_YAQHoAQH4AQKIAgGoAgS4Ap2NkJMGwAIB0gIkOTcxMjMxMjQtOWU1ZS00ZWY2LTk5NjAtMzUzNzg3N2QzMTBl2AIF4AIB&sid=3439b60092e6917d40d363dcb25052e7&aid=304142,Toulouse,"36 Grande Rue Saint Michel, 31400 Toulouse, France",43.58763592,1.44667894
